Application rate	PFT	year	mean.10	min.10	max.10	mean.10_20	min.10_20	max.10_20	mean.20_30	min.20_30	max.20_30	mean.30_40	min.30_40	max.30_40	mean.40_50	min.40_50	max.40_50	mean.50	min.50	max.50
0	MECTp	26	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MECTp	26	20	30	0	4	0	0	1	0	0	5	0	0	0	0	0	0	0	30
0	MECTp	27	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MECTp	27	24	30	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	28	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MECTp	28	23	30	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	30
0	MECTp	29	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MECTp	29	24	30	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MECTp	30	24	30	0	1	0	0	3	0	0	2	0	0	0	0	0	0	0	30
0	MECTp	31	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MECTp	31	24	30	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	32	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MECTp	32	24	30	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	33	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MECTp	33	9	30	0	15	0	0	1	0	0	5	0	0	0	0	0	0	0	30
0	MECTp	34	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MECTp	34	12	30	0	12	0	0	3	0	0	3	0	0	0	0	0	0	0	30
0	MECTp	35	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MECTp	35	29	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	36	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MECTp	36	28	30	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	37	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MECTp	37	29	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	38	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MECTp	38	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	39	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MECTp	39	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MECTp	40	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MECTp	40	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MEITp	1	30	30	5	0	0	1	0	0	20	0	0	4	0	0	0	0	0	0
1	MEITp	1	30	30	6	0	0	17	0	0	7	0	0	0	0	0	0	0	0	0
0	MEITp	2	30	30	0	0	0	0	0	0	8	0	0	10	0	0	10	0	0	2
1	MEITp	2	30	30	0	0	0	1	0	0	4	0	0	7	0	0	7	0	0	11
0	MEITp	3	30	30	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	19
1	MEITp	3	30	30	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	17
0	MEITp	4	30	30	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	28
1	MEITp	4	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MEITp	5	30	30	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	20
1	MEITp	5	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MEITp	6	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MEITp	6	30	30	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	27
0	MEITp	7	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MEITp	7	30	30	0	0	0	0	0	0	0	0	0	3	0	0	14	0	0	13
0	MEITp	8	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MEITp	8	30	30	0	0	0	0	0	0	4	0	0	14	0	0	11	0	0	1
0	MEITp	9	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MEITp	9	30	30	0	0	0	3	0	0	11	0	0	6	0	0	5	0	0	5
0	MEITp	10	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MEITp	10	30	30	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	27
0	MEITp	11	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MEITp	11	30	30	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	18
0	MEITp	12	30	30	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	26
1	MEITp	12	30	30	0	0	0	0	0	0	1	0	0	15	0	0	13	0	0	1
0	MEITp	13	30	30	0	0	0	0	0	0	4	0	0	12	0	0	13	0	0	1
1	MEITp	13	30	30	0	0	0	0	0	0	4	0	0	19	0	0	3	0	0	4
0	MEITp	14	30	30	0	0	0	1	0	0	8	0	0	14	0	0	3	0	0	4
1	MEITp	14	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MEITp	15	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MEITp	15	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MEITp	16	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MEITp	16	30	30	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	28
0	MEITp	17	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MEITp	17	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MEITp	18	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MEITp	18	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MEITp	19	30	30	0	0	0	0	0	0	0	0	0	4	0	0	16	0	0	10
1	MEITp	19	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MEITp	20	30	30	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	25
1	MEITp	20	30	30	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	25
0	MEITp	21	30	30	0	0	0	0	0	0	0	0	0	1	0	0	20	0	0	9
1	MEITp	21	30	30	0	0	0	0	0	0	0	0	0	15	0	0	14	0	0	1
0	MEITp	22	30	30	0	0	0	0	0	0	4	0	0	20	0	0	6	0	0	0
1	MEITp	22	30	30	0	0	0	1	0	0	3	0	0	17	0	0	6	0	0	3
0	MEITp	23	30	30	0	0	0	2	0	0	15	0	0	12	0	0	1	0	0	0
1	MEITp	23	30	30	0	0	0	4	0	0	20	0	0	5	0	0	1	0	0	0
0	MEITp	24	30	30	0	0	0	10	0	0	11	0	0	3	0	0	2	0	0	4
1	MEITp	24	30	30	0	0	0	5	0	0	21	0	0	0	0	0	0	0	0	4
0	MEITp	25	30	30	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	26
1	MEITp	25	0	28	0	0	1	0	23	1	0	1	0	0	4	0	0	2	0	30
0	MEITp	26	30	30	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	17
1	MEITp	26	0	28	0	0	2	0	16	0	0	8	0	0	2	0	0	4	0	30
0	MEITp	27	30	30	0	0	0	0	0	0	0	0	0	4	0	0	21	0	0	5
1	MEITp	27	0	29	0	0	1	0	3	0	0	4	0	0	19	0	0	4	0	30
0	MEITp	28	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MEITp	28	0	30	0	0	0	0	3	0	0	7	0	0	14	0	0	6	0	30
0	MEITp	29	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MEITp	29	0	30	0	0	0	0	0	0	0	15	0	0	11	0	0	4	0	30
0	MEITp	30	30	30	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	26
1	MEITp	30	0	25	0	0	4	0	0	1	0	4	0	0	20	0	0	6	0	30
0	MEITp	31	30	30	0	0	0	2	0	0	2	0	0	4	0	0	22	0	0	0
1	MEITp	31	0	29	0	0	1	0	1	0	0	22	0	0	3	0	0	4	0	30
0	MEITp	32	30	30	0	0	0	9	0	0	17	0	0	4	0	0	0	0	0	0
1	MEITp	32	0	28	0	0	2	0	0	0	0	14	0	0	12	0	0	4	0	30
0	MEITp	33	30	30	0	0	0	5	0	0	11	0	0	7	0	0	3	0	0	4
1	MEITp	33	0	27	0	0	3	0	4	0	0	7	0	0	14	0	0	5	0	30
0	MEITp	34	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MEITp	34	0	30	0	0	0	0	0	0	0	12	0	0	13	0	0	5	0	30
0	MEITp	35	30	30	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	26
1	MEITp	35	0	30	0	0	0	0	4	0	0	26	0	0	0	0	0	0	0	30
0	MEITp	36	30	30	0	0	0	0	0	0	0	0	0	4	0	0	24	0	0	2
1	MEITp	36	0	30	0	0	0	0	11	0	0	19	0	0	0	0	0	0	0	30
0	MEITp	37	30	30	0	0	0	0	0	0	0	0	0	18	0	0	8	0	0	4
1	MEITp	37	0	30	0	4	0	0	20	0	0	6	0	0	0	0	0	0	0	30
0	MEITp	38	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MEITp	38	1	30	0	21	0	0	8	0	0	0	0	0	0	0	0	0	0	30
0	MEITp	39	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MEITp	39	6	30	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MEITp	40	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MEITp	40	11	30	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	1	30	30	5	0	0	7	0	0	18	0	0	0	0	0	0	0	0	0
1	MSCIp	1	30	30	5	0	0	1	0	0	6	0	0	10	0	0	8	0	0	0
0	MSCIp	2	30	30	0	0	0	0	0	0	1	0	0	10	0	0	9	0	0	10
1	MSCIp	2	9	30	0	1	0	0	13	0	0	3	0	3	4	0	9	0	0	18
0	MSCIp	3	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	3	0	30	0	0	0	0	0	0	0	15	0	0	15	0	0	0	0	30
0	MSCIp	4	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	4	0	30	0	1	0	0	7	0	0	12	0	0	10	0	0	0	0	30
0	MSCIp	5	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	5	0	30	0	7	0	0	16	0	0	7	0	0	0	0	0	0	0	30
0	MSCIp	6	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	6	0	30	0	26	0	0	4	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	7	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	7	16	30	0	9	0	0	5	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	8	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	8	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	9	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	9	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	10	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	10	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	11	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	11	29	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	12	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	12	5	30	0	10	0	0	15	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	13	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	13	0	30	0	18	0	0	11	0	0	1	0	0	0	0	0	0	0	30
0	MSCIp	14	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	14	26	30	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	15	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	15	23	30	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	16	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	16	29	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	17	30	30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	29
1	MSCIp	17	30	30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	29
0	MSCIp	18	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	18	26	30	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	19	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	19	8	30	0	21	0	0	1	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	20	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	20	24	30	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	21	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	21	21	30	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	22	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	22	25	30	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	23	30	30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	29
1	MSCIp	23	26	30	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	29
0	MSCIp	24	30	30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	29
1	MSCIp	24	30	30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	29
0	MSCIp	25	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	25	24	30	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	26	30	30	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	27
1	MSCIp	26	15	30	0	7	0	0	8	0	0	0	0	1	0	0	2	0	0	27
0	MSCIp	27	30	30	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	26
1	MSCIp	27	20	30	0	8	0	0	2	0	0	0	0	0	0	0	4	0	0	26
0	MSCIp	28	30	30	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	27
1	MSCIp	28	29	30	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	27
0	MSCIp	29	30	30	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	25
1	MSCIp	29	30	30	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	25
0	MSCIp	30	30	30	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	23
1	MSCIp	30	30	30	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	23
0	MSCIp	31	30	30	0	0	0	0	0	0	3	0	0	3	0	0	4	0	0	20
1	MSCIp	31	30	30	0	0	0	0	0	0	3	0	0	3	0	0	4	0	0	20
0	MSCIp	32	30	30	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	25
1	MSCIp	32	30	30	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	25
0	MSCIp	33	30	30	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	27
1	MSCIp	33	30	30	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	27
0	MSCIp	34	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	34	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	35	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	35	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	36	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	36	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	37	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	37	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	38	30	30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	29
1	MSCIp	38	30	30	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	29
0	MSCIp	39	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	39	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCIp	40	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCIp	40	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	1	30	30	5	0	0	2	0	0	8	0	0	15	0	0	0	0	0	0
1	MSCTcl1p	1	30	30	5	0	0	10	0	0	15	0	0	0	0	0	0	0	0	0
0	MSCTcl1p	2	30	30	0	0	0	0	0	0	4	0	0	5	0	0	4	0	0	17
1	MSCTcl1p	2	30	30	0	0	0	0	0	0	4	0	0	9	0	0	4	0	0	13
0	MSCTcl1p	3	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	3	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	4	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	4	8	30	0	21	0	0	1	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	5	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	5	1	30	0	24	0	0	5	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	6	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	6	18	30	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	7	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	7	25	30	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	8	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	8	23	30	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	9	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	9	16	30	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	10	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	10	11	30	0	14	0	0	1	0	0	4	0	0	0	0	0	0	0	30
0	MSCTcl1p	11	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	11	29	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	12	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	12	28	30	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	13	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	13	26	30	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	14	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	14	12	30	0	17	0	0	1	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	15	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	15	25	30	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	16	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	16	24	30	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	17	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	17	29	30	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	18	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	18	27	30	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	19	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	19	3	30	0	19	0	0	8	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	20	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	20	0	30	0	20	0	0	10	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	21	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	21	0	30	0	13	0	0	16	0	0	1	0	0	0	0	0	0	0	30
0	MSCTcl1p	22	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	22	0	30	0	3	0	0	27	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	23	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	23	4	30	0	24	0	0	2	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	24	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	24	11	30	0	9	0	0	10	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	25	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	25	2	30	0	8	0	0	9	0	0	7	0	0	3	0	0	1	0	30
0	MSCTcl1p	26	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	26	7	30	0	6	0	0	12	0	0	1	0	0	4	0	0	0	0	30
0	MSCTcl1p	27	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	27	23	30	0	3	0	0	1	0	0	3	0	0	0	0	0	0	0	30
0	MSCTcl1p	28	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	28	27	30	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	29	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	29	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	31	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	31	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	32	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	32	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	33	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	33	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	34	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	34	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	35	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	35	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	36	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	36	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	37	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	37	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	38	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	38	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	39	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	39	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl1p	40	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl1p	40	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl2p	1	30	30	5	0	0	6	0	0	9	0	0	10	0	0	0	0	0	0
1	MSCTcl2p	1	30	30	7	0	0	18	0	0	5	0	0	0	0	0	0	0	0	0
0	MSCTcl2p	2	30	30	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	21
1	MSCTcl2p	2	13	30	0	14	0	1	3	0	6	0	0	1	0	0	5	0	0	17
0	MSCTcl2p	3	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl2p	3	4	30	0	17	0	0	9	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl2p	4	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl2p	4	0	30	0	7	0	0	15	0	0	8	0	0	0	0	0	0	0	30
0	MSCTcl2p	5	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl2p	5	0	30	0	0	0	0	8	0	0	18	0	0	4	0	0	0	0	30
0	MSCTcl2p	6	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl2p	6	0	30	0	0	0	0	0	0	0	9	0	0	19	0	0	2	0	30
0	MSCTcl2p	7	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl2p	7	0	24	0	0	6	0	0	0	0	0	0	0	11	0	0	19	0	30
0	MSCTcl2p	8	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl2p	8	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	15	0	30
0	MSCTcl2p	9	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl2p	9	0	30	0	0	0	0	0	0	0	0	0	0	15	0	0	15	0	30
0	MSCTcl2p	10	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl2p	10	0	30	0	0	0	0	0	0	0	3	0	0	15	0	0	12	0	30
0	MSCTcl2p	11	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl2p	11	0	30	0	0	0	0	7	0	0	6	0	0	12	0	0	5	0	30
0	MSCTcl2p	12	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl2p	12	0	30	0	1	0	0	19	0	0	10	0	0	0	0	0	0	0	30
0	MSCTcl2p	13	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
1	MSCTcl2p	13	0	30	0	8	0	0	22	0	0	0	0	0	0	0	0	0	0	30
0	MSCTcl2p	14	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
